Date;AC.PA;ACA.PA;ADP.PA;AI.PA;AIR.PA;ATO.PA;BN.PA;BNP.PA;CA.PA;CAP.PA;CDI.PA;CNP.PA;CS.PA;DG.PA;DSY.PA;EDF.PA;EI.PA;EN.PA;ENGI.PA;FP.PA;FTI.PA;GFC.PA;GLE.PA;HO.PA;HSB.PA;IAM.PA;ILD.PA;KER.PA;KN.PA;LI.PA;LR.PA;MC.PA;ML.PA;MRK.PA;OR.PA;ORA.PA;PM.PA;PUB.PA;RI.PA;RMS.PA;RNO.PA;SAF.PA;SAN.PA;SGO.PA;SLB.PA;SOLB.BR;STM.PA;SU.PA;SW.PA;UG.PA;VIE.PA;VIV.PA
2012-01-16;-0.0026062261545778927;0.009130069604751573;0.020425371029149732;0.0128086741189351;0.004469038405055483;0.017403829698589095;0.00669611000041244;0.005710420284100637;0.024133443221361493;0.014405472944993164;0.0029746887242427388;0.021989659917614215;0.03038314476619827;0.023034631586246298;0.0011361905153106594;0.011444761457732528;0.004376305128116489;0.0236770510137576;0.02324850468778347;0.019189473305369575;-0.003366123560649701;-0.008353419470214405;0.018860170703429862;0.013466316433268215;0.012924013053672037;0.008872048055759797;0.01482454524277573;-0.00772533932558162;0.025293038301185372;0.008846475169733553;0.022940480579857713;0.0012806373380292852;0.015654204412956965;-0.0053295585798019945;0.012827089314804236;0.015222512161435551;-0.004472838102864691;0.008640026812888817;0.0018916799968363087;0.015764025413845882;0.025900684348379794;0.007963401466432641;-0.9322319758332489;0.024067811242644493;-0.016214888531723294;0.038530584486878086;-0.004330195837463769;0.049084154621061374;0.008243595258144783;0.0074120959111500075;0.012264423595519425;0.008975571169408312
2012-01-17;0.04159023162092077;0.03187994257486425;0.0073091387930147205;-0.0015167410836012384;0.002903812635144816;0.011391074313876433;-0.019251930964454433;-0.013323338019583861;0.0275819316090466;0.010810965819199811;0.01278919893163361;-0.026942666792900964;0.010533678558754414;0.005262400851175032;0.007272691340919362;-0.021886199707835716;-0.0038500223158786;0.003278798468991672;-0.023961784043978192;-0.00423249519228346;-0.0038001593453367956;0.040045371522756126;0.05200462017825665;0.002592084262699709;-0.014551381452901102;-0.013657509413484996;-0.015690717594498364;0.01156574823760567;0.002445336337299032;-0.014787761764199815;0.003261993470566344;0.007226470629782092;-0.005953626404469593;0.0026682440556954497;0.0022035005905959495;-0.03458195052794156;-0.02914375801355044;0.0028634307089031976;0.0033689065793127966;0.02502597321659439;0.00660689742082243;0.0024375107401131716;-0.003182407779713342;0.012723612757136115;0.013623337881407169;-0.00810169813087403;0.052914634525173906;-0.004632272455319915;0.00973415106788736;0.003860303420100733;-0.05672155940353407;-0.020232988036533724
2012-01-18;0.03686344077177259;0.08810163100565044;0.013408839110255033;0.0002027573749934759;-0.01323236077554167;0.012476367644037981;0.013941183316349711;0.07913050552761555;-0.011231238557724944;0.041206637436273466;0.017442308962100854;0.08787979839491804;0.06140142497440527;0.01738942724483411;0.018032945652734035;-0.01169949209383948;0.001226632909785352;0.021053321364328248;0.017207359687262527;0.008941713528213692;-0.00949377988891003;0.047224457535564986;0.12352225894604794;0.0210822858756222;0.041473514068152535;0.007963093519928372;-0.017262532807200866;0.007636911397827516;0.09455475976428779;0.04306537917082839;0.045683738983226196;0.01804864595956348;0.03135058537006242;0.006309324791534565;0.006945619556892474;0.0026030983467764295;-0.02282254098514936;0.010858530893522102;-0.010821092456864611;-0.015567704941554768;0.01663724396015104;-0.03069578655561081;0.005449518997750376;0.03997881123831454;0.03961280692525327;0.04041614444087916;0.0067772309584696305;0.024702728628738957;-0.0008653916729018075;0.00871577910023419;-0.007275316847476547;0.011257416867125359
2012-01-19;-0.007264776058476763;0.02490462191931543;-0.009154917122683705;-0.008227080017295137;0.004885204630903696;0.011124108618031502;0.011541320471103634;0.01785137062717074;-0.015467927756396068;0.005236050502763849;0.0028775116723728017;0.018026808045976346;0.021196361950772756;-0.0017659946755976233;-0.0036441706067555975;0.0002869859613339996;-0.018024718432616587;-0.01249768066971342;-0.012699921062877085;-0.014697177140518589;-0.016507958331257695;0.024748206935122006;0.044289460593653386;0.00038995042553078137;0.017041093201091484;-0.004770242787091491;0.0020914782182791477;0.014267854787196423;0.0;0.0287805637379969;-0.003116182577391613;0.0029076176916031154;0.0017345190719929237;-0.006309324791534636;-0.01578880849798742;-0.006520370337933178;-0.009665409642628015;0.00012831738540850025;0.005019361498932938;-0.012035325287182987;0.006762011964322015;-0.021142302624749677;0.010362608189404357;-0.020010924783247175;0.01573143914971524;0.03369127934659038;-0.006419269536230858;-0.007544089444435951;-0.00433776727052922;0.0351354107932805;0.005430700200583547;0.0006231751864438677
2012-01-20;0.027243640330438256;0.049557734556062744;0.006873860630453117;-0.0043944570747145705;-0.00019476647261876994;0.0019969788541334436;-0.009838874296583013;0.020315894398630335;0.002936635292637671;0.005208899951422423;0.0009575474435129209;0.030785128112529408;0.01084688342228738;0.007721091391718263;0.005066459095339618;-0.02029051637837177;0.004447880956034395;0.0022287873894005117;-0.03688532230921256;0.00375736167646366;0.019209343566423787;0.008850044719257079;0.08199999760720676;-0.002146206432710903;0.0030675415297421738;0.004135523629000675;0.0052651589073787735;-0.0016679969977845665;0.06453885730541588;0.002981961882211994;0.002750086293987995;0.0;0.009391422022479225;-0.020188894839004524;-0.004451045667857894;-0.0017462119124945867;0.011761553898674226;0.0050012966868413925;-0.0031172494375204633;0.006726168720207894;0.019715443372481514;0.019467482993060815;0.018210991140908725;0.02015557145888248;0.0017523640370921416;0.028480523856101333;0.00677432022227331;0.00836747726159521;-0.002262859607463938;0.007348057320076216;-0.02139918766152186;0.007428619708927105
2012-01-23;-0.030341571057668236;-0.041525600758008215;-0.00581337014644398;0.0023529655078854367;0.01259332639199624;-0.01663116711878925;0.005936112187130141;-0.018477692671009217;-0.007653654414461604;-0.01753008611394973;0.0009565566071423131;-0.046994381429888966;-0.009170354212640706;-0.01989721201535479;-0.0012641678348511013;0.003799430084316221;0.00672327821886749;-0.02666269624963968;0.02186165653495181;0.010445014686564233;-0.012285779771359123;-0.019883048127102888;-0.055457079452103264;-0.005876518374736029;-0.00923077552456493;0.000634719158090907;0.0008747803534926007;-0.00041734269429396554;-0.03562729086028811;-0.0083289808401474;-0.019037606133437787;-0.0012450935763333637;-0.010740336088195964;0.01283338634741736;0.001485958077404817;-0.02208562605011231;0.0;-0.01455949846664982;-0.008862163788023111;0.012734040130766322;-0.019715443372481448;-0.0014679890830144769;-0.003086011482817483;-0.01809216827615643;-0.004913814429582409;-0.014007545056827459;-0.06004691616968607;-0.002162611192776376;-0.0075220178293013504;-0.0177869144496916;0.033876327226298845;-0.017426443380552232
2012-01-24;-0.007117474719073116;-0.014098976808025217;-0.00017668395401381875;-0.0228423711828479;-0.006179978221949151;-0.0061046281133034334;0.0011618764916439689;0.01123940748055004;-0.0017746693698858836;0.0027310441173814476;0.01187941156856742;-0.006832187020897332;0.0;0.0019250494412353714;-0.0063452306397628255;-0.0014597324006244113;-0.003532949306016695;-0.0018724723602594935;-0.013059425027622482;-0.0022292274600717093;0.028761718437526566;0.010060808582239044;-0.026780929930776368;-0.007097857969504811;-0.004647426012786485;0.0;-0.008562045233143755;-0.013028258049904817;0.015424274817201175;0.00726500682388715;-0.0007467657594078305;0.005384295025903479;0.00997712833755757;-0.0169206466304841;-0.0026018462683339108;0.00044662393567553846;-0.006829462620357589;-0.0006490917171637026;0.013196226303607946;-0.006836584461850506;0.005346251325565696;-0.005260473584252531;0.02097069377355807;0.014905966875087788;0.007885633135234514;-0.007999487999054823;-0.025027574546888077;-0.005582567765646297;0.003505621876947118;-0.011934844252847543;-0.0024341388197275694;-0.003456850603681521
2012-01-25;0.043247548988025804;0.017293759023867813;0.00423224998784893;0.007914595218658237;-0.014242764105020038;0.0448363755377566;0.005789169888622884;0.0004189970164250356;0.0719489390322584;0.01962435613016979;0.024266257309668415;0.004104807976614757;0.011243084772403244;0.016351534509039593;0.01406361866142028;0.031063924974641166;0.014929628970047452;0.007882159544786212;0.02405127689435063;0.006426162295517439;0.01055857480988653;0.04099390319420365;0.00047602316269662224;0.017456604500358668;-0.0031107024001051694;0.006325131776968795;0.012706938293329589;0.03369022308176346;0.034270277397921926;0.004036900483476081;0.008738651023074782;0.020037487808009773;0.0194731683718773;0.006802863478758641;0.018315295096374577;0.026433361678356384;0.020867050201015022;0.007761984748375383;0.013691498418680831;0.02152298788124543;0.03591059806335573;-0.014021783382069632;0.009894803458099706;0.026904876204590082;0.01918979295786788;0.02380905995753735;0.023327861657298027;0.022449850776044507;0.0034932348961945387;0.0347067315237385;0.050031210560427544;0.0031453981129971656
2012-01-26;0.015063512935927378;-0.016280019383798357;-0.01114779899615177;-0.012839621524478931;0.0064635954573795664;-0.002866581971326986;-0.014909049151901513;-0.033078470111050653;0.0060422544619253;0.0065748265575723;-0.004621118686487418;-0.04277725614806824;-0.010406170350935218;-0.018552080935890787;0.0010978134586181387;-0.006535059099440248;-0.02793198120158776;-0.004348341409788767;-0.013397325215620487;-0.012519436635006475;-0.01996028371473044;-0.0020033074111454286;0.0028518389086750915;-0.006046118560900795;0.004662095922988873;0.0009453285720533898;0.00412754208977331;-0.01691126177225243;-0.026646447814180053;-0.009373760596246497;-0.023222043885893617;-0.0077220347632728885;-0.023873904733829686;-0.016749779596697878;-0.012008357634729768;-0.007418717498045188;0.0;-0.011014102304715064;-0.02033575582487027;0.026501410003826855;-0.018692121664297477;-0.004503130600375595;0.0068258249719573335;-0.021552241964985532;-0.0008568872667567709;-0.010079380577517791;0.016309233520282164;-0.032242696327257084;-0.017058155882655832;-0.04469202245843158;-0.003134511141896256;-0.007882271210704271
2012-01-27;-0.028622213293901987;-0.06812480296636607;-0.012713805542325408;-0.0038955870364946934;-0.009021342185208434;-0.014456704037277928;-0.004698406073870866;-0.07381934764499565;-0.041655330942607136;-0.029294930210079433;-0.009306799257668237;-0.014354185391002324;-0.034478700105546045;-0.026649484672890005;0.0006267524221861118;-0.02306913347457654;0.018297097015139423;-0.027133758730833;-0.015779160005881348;-0.006883932978315126;-0.004096979590877137;-0.012647914842533107;-0.06672419190643628;-0.02115314527774919;-0.023530230338571306;-0.008858014262385078;0.003030714577019908;-0.008354255457244377;-0.058201052732186585;-0.01879710020389088;-0.01874229388971702;-0.012728714472480869;-0.005190772246423301;0.0;0.00393708867773235;-0.006592133661796362;-0.019461958461079704;-0.012191201483101832;-0.007785291925983855;-0.026501410003826806;-0.020881391165273357;-0.011673195954812214;-0.011116029119464611;-0.027350791772117817;-0.018158417173123068;-0.021262622827349472;-0.03442729965206755;-0.019557703025089343;-0.008371254002633083;-0.02383506229268509;-0.04324746191699583;0.0031603092343077473
2012-01-30;0.006694758763416031;0.021672453609374993;0.017152434328010724;0.014762504536041296;0.011750946695341432;0.017063047494540733;0.010010845982622814;0.00604235689519401;-0.0037178115221081;0.0178947895189056;0.011620064104307696;-0.006769973959702551;0.005183485537930805;0.0028239682569844732;-0.007231648482683322;0.02761969376875091;-0.014360657510393874;0.01292256360791618;0.015297118767827187;0.014835088038040132;0.015173089861751523;-0.011713202357930495;0.03269160012170429;0.04416503177109414;0.009478681117132935;0.007281969806919538;-0.0016224033837506369;0.009185931963309519;0.0497267227061017;0.0013077046677116837;0.017984149833523082;0.02125996430162395;0.00806292673599347;0.0024098877326931083;-0.0015977924437672489;0.010962703508416301;-0.011116302574458892;0.014403865751647631;0.006287531457165806;0.019189317768089808;-0.004137046785997963;0.035248802217162006;-0.01559818961589601;0.008857389249366767;0.0024400787429100217;0.0001324866399056978;-0.02257784079466212;0.013677795368082777;0.014736076320988709;-0.0003536835778053593;0.05342788839088875;0.0094218288167134
2012-01-31;0.030315026247763742;0.0712684894284581;0.005300327993936528;0.013830534559847191;0.010651688511047135;0.029871978864274472;0.01660385904637349;0.04455919926027692;0.025460987229011498;0.03052189171569373;0.02509820072113444;0.045063332782148836;0.05572121575258655;0.01844146127487837;0.00785804199339969;0.02908481715983421;0.01857626216325872;0.015248533058628345;0.021455137144307922;0.006045503065819519;0.011782055097707689;0.04041048840149421;0.05748565964413672;0.034201216975808676;0.021773509030655537;-0.004109378313334687;0.008085876829191048;0.026657176303020228;0.01980275071197714;0.028769767382787657;0.017480035855825322;0.025560690684378475;0.0356845931550911;0.00034395410720341975;0.016950682857492058;0.007819258819132658;0.0;0.01893052501822273;0.018494977065210486;0.019566203893620574;0.04825633967264502;0.029982521179807414;0.006962660150959069;0.04286570497352018;0.005036414303266373;0.04207752158343334;0.052345909171018015;0.016190891849482206;0.01810578151902902;0.037937938958394396;0.056173159931118904;0.0037388141864082174
2012-02-01;0.010386526705765039;0.004339167671340393;-0.0042380043497824964;-0.0008197993578158773;0.00019274087954013745;0.01404771610782934;-0.01459259622095459;0.007506071199036568;0.0008377914819510817;-0.005051800202257281;0.0004505526735703539;0.019747907032290204;0.016970085284744498;0.010465485221588496;0.0018766953625159338;0.003851459194805283;-0.004919885608072921;0.042611166263986144;0.0007071998942570953;0.00588665390449536;0.023020824590782783;-0.004483790139341986;0.04708889337324187;-0.0024046662029495723;0.010712065585052739;0.008830079448272216;0.0018237787929509463;-0.0008097248872139425;0.002915650752518687;0.0075900196981855675;0.0;-0.0031597206777304715;0.0016591458904229829;0.01771757109831411;-0.0018154439723279852;-0.004771111167707653;0.004955637070987278;0.002929706725973465;-0.00536451436305007;-0.006479723067364026;0.019415428237881185;-0.011679241738390793;-0.004346040282543787;0.013843528042728117;0.012394682688371775;-0.00025321117816928747;-0.012027933876513349;0.007330016889762724;-0.0032028397308600425;0.05611964797890404;0.004126363681399926;0.009605192369186588
2012-02-02;0.05468683435155726;0.04634128049894931;-0.003900675282358318;0.005013720284695161;0.05908264718239524;0.021805453828856017;0.028050417896801072;0.03174872700594683;0.02589656524543604;0.015423637568790697;0.02929647557276638;0.009504848588107372;0.019048349676595196;0.017920652341805617;0.0021850748977685517;0.016070113997994514;-0.0007049108404670496;0.007520492685087547;0.016131278121890504;0.002686738005654902;0.0197337857291969;0.0061926311821647;0.07002436389796153;0.020347029278407914;0.0166040083335366;0.02266122115572667;-0.0015015778463875432;0.02004886077578363;0.0016626761620992525;-0.0044204090144046365;0.013326020398885623;0.0226838200103906;0.009350049451602905;-0.017373867953046407;-0.0059534312155476825;0.0030387604113443563;0.018541881347558863;0.015398508803332565;0.028111052589367982;0.020225135106738117;0.035105931725254634;0.015745097133245307;0.01727177389498797;0.011048263257804943;0.016122397821278715;0.01590018248565674;0.005091893066929648;0.024787861959892597;0.016789319399312354;0.05190585641791314;0.02715298021683163;-0.000924634946702108
2012-02-03;-0.005886967608118995;-0.027044143729726557;-0.005165345663315378;-0.0031696282747478133;-0.01132026456070913;0.0017046903992286354;-0.004431318636310458;-0.005983788069995664;-0.002178070572029805;0.013493971564434847;0.0013113896966760758;-0.0031583834512536363;-0.0051232777659056105;-0.005261335367668992;-0.0010919574106028071;-0.0018931765281070428;-0.007608706458105205;-0.002368898193380047;-0.011428630377896692;-0.0023197950947145608;-0.01208728832757303;0.00367092214524467;-0.029290738152549203;-0.005640909302900213;-0.0029985556866039724;0.010685493214373872;0.009508115907770204;0.004752586900155392;0.004558017209511196;-0.018739946842871832;-0.018556787153437178;-0.005039687478352813;-0.00842951952098737;-0.010015534235797487;-0.004641563652408929;-0.001301390878666097;0.012058626173081937;-0.0023827589777334125;-0.009326854901603775;0.0077962871109585755;0.026927050672938234;-0.007739331581222596;-0.012925733612444092;-0.02151820979306436;0.009550140366698176;-0.0062794066243988525;-0.014208812061231167;-0.02191202951158071;-0.0026322944432140083;-0.023261646255482157;0.013408887616772553;-0.0021647181598377172
2012-02-06;-0.024707485967605174;0.015896197763517684;0.00853480570399948;0.0011265006355036364;-0.01015056509524473;-0.010148667023196957;0.009354830523827469;0.021068276444509957;-0.006837127890553071;-0.0037395777631037725;-0.03557509428095498;-0.010904145944939353;0.0003950142472075565;-0.0036585926609813465;0.004826861252031513;0.008625252091830442;0.00372315347018094;-0.007737202235782174;0.001640680016109711;0.0007332460422194055;-0.016709978424653823;-0.011583144402241985;0.012029324596512557;-0.005672909757662058;0.011940434569551754;-0.005175837403404265;0.0031846142243368795;-0.011923912774617318;-0.005388730287829892;-0.016471963230106988;-0.0073317049744051925;-0.026384754182256213;0.010981097132341515;-0.00034743157371900794;0.006954202989815359;0.0107924567979134;0.0017109255923561232;0.000753126455265521;-0.0009241937138882328;-0.02969423940251519;-0.010029800180116219;-0.021284061483224762;0.0038952536897877473;-0.0016853344517516295;-0.01106655098049663;-0.004039295503586691;-0.01557583797224799;-0.01248792666915776;0.0010537769623652354;-0.018045262258160225;0.00632760996653338;0.0015458695656226796
