Date;AC.PA;ACA.PA;ADP.PA;AI.PA;AIR.PA;ATO.PA;BN.PA;BNP.PA;CA.PA;CAP.PA;CDI.PA;CNP.PA;CS.PA;DG.PA;DSY.PA;EDF.PA;EI.PA;EN.PA;ENGI.PA;FP.PA;FR.PA;GFC.PA;GLE.PA;HO.PA;HSB.PA;IAM.PA;ILD.PA;KER.PA;KN.PA;LI.PA;LR.PA;MC.PA;ML.PA;OR.PA;ORA.PA;PUB.PA;RI.PA;RMS.PA;RNO.PA;SAF.PA;SAN.PA;SGO.PA;SLB.PA;SOLB.BR;STM.PA;SU.PA;SW.PA;UG.PA;VIE.PA;VIV.PA
2012-01-02;0.006000009277169822;0.0;0.0;0.0034936478547396878;0.0;0.023133944201385443;0.011006400547129465;0.001437034550207609;0.010157862681731548;0.006954710152464417;0.011621783462924784;0.008959661374674919;0.0142792551719359;0.008814354170772823;-0.0035064462998809173;-0.0013004579727336045;0.007225427759292522;0.002609196412247602;-0.0029876724308857553;0.011063289670622149;0.014018907881642641;-0.003802438950859789;-0.004817876703992432;-0.0008200020472892062;0.03875769461097423;-0.007281969806919453;0.015644017133655038;0.015469898534725515;0.017469428227063304;-0.008948568047669853;0.005746482089876317;0.00715882253431938;0.0279403655836472;0.003904219522847319;0.0;-0.0023496659247018263;-0.005673478322334393;0.01735818671730809;0.02840240567928075;-0.008118096476355191;-1.029967947225541;0.023365112265881102;0.006506256915462936;0.028917247144543207;0.05037858069985664;0.04009029114183569;0.006851815091497468;0.04343425357618152;-0.011141793462961192;-0.006019950294759654
2012-01-03;-0.019633282919168944;-0.03046140695867766;-0.004349122910164346;-0.0063808625010469905;0.0026495407028765128;-0.0009887971793562343;-0.02449938278472881;-0.02210308475685987;-0.039843755628681525;-0.006356719306314825;-0.008862640075244958;-0.012967836323458643;-0.01715979258931663;-0.005915934901475343;-0.013017434086438216;-0.0523483821267161;-0.0016212164624862346;-0.01250524203775165;-0.020695917826067042;-0.007694181143209169;-0.018102549668958263;-0.02234853144912243;-0.03468565673115672;-0.015709269993702774;-0.003311193064818837;-0.009578617297069773;-0.003810591823381922;-0.004836170033126821;0.0402484316777384;-0.027567442334709303;-0.005746482089876412;-0.01120832090529637;-0.009685249627692356;-0.00966637933585938;-0.025411006208507524;-0.005410829959128709;-0.006125016473341589;0.012666389310829812;-0.020102127495311758;-0.016436326303364647;0.0009753781725193807;-0.02253885698303462;0.0012959383259295828;-0.001643077471534503;-0.03183988675236251;-0.02765577445790759;0.003945470239048894;-0.016067348194477516;-0.04029865175209462;-0.023833851198256484
2012-01-04;-0.03676323353000143;-0.05349876737395338;-0.018552808242686077;-0.017708758170189014;0.013143414500789348;-0.024169884107005598;-0.0031954102883387714;-0.05533680245614085;-0.044761805375580985;-0.03425896204147562;-0.007659652668346661;-0.016194590168067968;-0.050281560058157135;-0.014283867723109526;0.0021006191998345406;-0.02161952647346324;-0.01105790825559515;-0.024033296985173192;-0.023536085620264727;-0.006875673655060725;-0.00965752617903852;-0.06520426573161157;-0.05563691775728112;-0.021053443931199352;0.0;0.0032030776905041147;-0.01246005393827963;0.007026741035388605;-0.07140679566793172;-0.043675201645231934;-0.015622154820022037;-0.00860316603222897;-0.005941744988797353;0.0011056987961613914;-0.0213980535404234;-0.011051414715983395;-0.0012572133080391227;0.006898719886341375;-0.007394655622352628;0.00954865351818203;0.018827360344762758;-0.019852146171254803;-0.019432571273138667;-0.040106496783383835;-0.013660161434022159;0.010049065091950716;-0.011340132399485049;-0.02578233466782245;-0.03306088514067673;-0.01840903406755352
2012-01-05;0.007618723486149607;0.012919084352443657;0.003853571719878875;-0.002631256650388178;-0.005034791871069487;0.008648259554261416;-0.003412743660789867;-0.018972026369877628;-0.012563702375947871;0.017985286474885464;-0.0056761651703773255;0.0028530916245952977;-0.009141852045895741;-0.009587840534636962;0.009158901458756506;-0.0019632650760138103;0.0061785857308752105;-0.013394871217861936;-0.00554833852848807;0.003256163254462487;-0.0050988273889033394;-0.02339568270351384;-0.032551539558715266;0.013944958812656493;0.0;0.004148721444457818;-0.0074458735204585794;-0.0048255620801198286;0.006107496213522026;-0.013361064724273022;-0.0002019679082255018;-0.009595709103442368;-0.0072625428574791045;-0.002951751747831168;0.0;0.03415477624624585;0.005576504910053362;-0.010050342487106135;0.02467496930591;0.008816267319635272;0.005246968414731913;-0.01733568286798003;0.008080456990575767;-0.0026470591521830177;0.02589948657068117;-0.001883799656967521;0.008472296829871634;0.012974256130251756;-0.010159928991723771;-0.008127357595363883
2012-01-06;-0.016359125133777342;-0.021048184529100518;-0.0038535717198789577;-0.001265576738088098;0.004029832503641214;-0.006768167563815528;0.014705405119807224;-0.019876264102754115;-0.00030126630600530314;0.00464782045559476;0.009938705532413087;-0.03373309378643148;-0.02646963146893313;0.003255520873054171;0.009709614311500869;-0.0022482930370430533;0.00883748431133984;-0.005493366879623064;-0.0067960208054930115;-0.0007502346194838995;0.0012748070152100294;-0.010614017832802886;-0.03697454660749285;-0.020562649484531008;-0.015037564603263168;0.003814372075470693;0.0;0.0074480341374828785;-0.0579652127702207;0.0048792607479356005;-0.004248834592021739;0.010504926731496677;0.00502536791812655;0.005405361020438983;-0.008518054921416801;-0.004359663779012982;0.01954898686887944;0.032097213336975385;-0.004070473288614044;-0.0012851402998248099;0.014171117442369728;-0.00017138200987121082;0.0033635640022710287;-0.02768222080328353;-0.006827429716425592;0.00634401048334466;0.005727490718272828;-0.04514431978618769;-0.017875425556712208;-0.013996047644021304
2012-01-09;0.049815677021576764;0.018137637147543958;0.033599092070496286;0.03300057151129595;0.006614046083363569;0.02087584259756053;-0.001839246546092432;0.05881986520187923;0.014646876770040734;0.019763150879439192;0.04247094603305032;0.02278606134553382;0.07282729315514988;0.033556715536784965;-0.013074189317894185;0.01424816089432196;0.011959227801213591;-0.015371906295661906;0.039632737690353234;0.011940451956723865;0.06444879884850234;0.06270842541926153;0.048472576893487176;0.02307725228806756;0.034742468249717384;-0.007963093519928435;0.0277174187625978;0.029673213393633432;0.016000857733386883;0.03326851880817179;0.033496050147274706;0.04573479880409527;0.023505660618277663;0.016163475370125864;0.015701654459881843;0.022679149972641692;0.013272136736324365;-0.0008155722585146465;0.04507610937892678;0.008325159560815679;0.003277889998767613;0.05795827141979382;0.03644742064075412;0.04177783223861438;0.049214902002986935;0.042754809624178235;0.0032075184469847057;0.05447575338308592;0.02645085618752723;-0.0024533554942978856
2012-01-10;-0.005329168000439216;0.007983568281276847;-0.006366979610909833;-0.002350096638262008;0.0055775789694955885;-0.011098639611040692;-0.010383083394727531;0.013930001417070471;-0.006549527110343182;-0.012531224512434698;-0.0023468766569748477;0.022077367076480857;0.0135465303973035;0.013621165236880636;-0.009838023727592795;-0.00027751468188438937;0.01146699292943376;0.002578544663425645;-0.0051629198382331905;-0.014069888188111238;0.017510811692991183;0.011251816747971002;0.009796227176204524;0.03496137833123636;-0.016393710581635367;0.0;-0.027717418762597947;-0.009365770972128106;0.04145664867127318;0.010537625536798477;-0.0007847493649208229;-0.013986314609837713;-0.00868431250839022;-0.015428752541822528;0.003782399056116164;-0.0037444358942287617;-0.006207664569654354;-0.02185648199196082;0.0037225089559914594;0.020202802535718527;0.012082093582906406;0.017324788687221968;-0.0124876584971512;0.024464618530433142;-0.027651292848794383;0.010270030496905157;0.013956609971800055;0.002318630445769301;0.0017061643306984342;-0.01671802020014713
2012-01-11;0.037457323891712316;0.01767410251272979;0.013250037910598316;-0.003998629589922963;-0.0053779384641505935;0.003285605536796346;-0.017197609709030174;0.03311236729435539;-0.0065929194978899324;-0.013298641726683259;0.019524227937662456;0.027491308471905902;0.0067049974215788385;-0.0023984866500918714;-0.007320082994320099;0.005534062634481647;0.0017526084545880455;0.002999996131157388;-0.0011771311898347895;-0.020906924010811026;0.031129594858087344;0.03995220277666266;0.024539320171730418;0.0032285277736590788;-0.011637463247344486;0.012710689080798634;-0.01859296145238351;-0.006005920652668329;0.025558574142231737;0.03321808542313025;0.0060648600591598455;0.006143129027407475;0.011181487300289259;-0.008853967884378255;-0.009694513255099943;0.012779770791193634;0.0013528534356458007;0.010162726216476495;0.01258720987558933;0.005609382301934314;0.00736297438626272;0.006499155033814525;-0.008412662230717894;0.02211824490452013;0.017521274886537208;-0.0015559712044197116;-0.019308025547703604;0.04455287039259703;0.026200316210844742;-0.0012529710207066036
2012-01-12;0.016288314338591414;-0.0037949419440886033;0.0005560514129179825;0.006042594042998514;0.004583068908286025;0.008379081090982694;-0.010887680405546742;0.02484209665134984;0.008085155529708987;0.02008100980058437;-0.014835889989530428;-0.023674974604333703;0.0023836046359132553;-0.0099378706293049;-0.00016318815767673707;-0.009147946353870564;-0.006323703565267254;0.02074996358856473;-0.015430678512875;-0.0008963201339574375;-0.030106507838182094;-0.004463998313765979;0.0027576454783482213;-0.005454059533669355;0.016584261770604927;-0.0111129894279462;-0.011215297365652596;-0.0017227861386774944;-0.001980710373020115;-0.00859942565073994;-0.0005853485763449611;-0.004384109450889425;-0.0028097952541459572;-0.011803519474807752;-0.011501745464386195;-0.0006615452951416098;-0.009644990180361177;0.03905414568121128;0.00033347823970184687;-0.0012440452815354092;0.012303603697063894;0.01131207332234992;-0.0071882502632761155;0.01587639350799401;-0.008218963190231675;0.013808563544516235;0.011558729023656287;0.0007385242771303595;-0.007142808336471131;-0.007531114367938241
2012-01-13;0.018870659967114744;0.010402047030469944;0.014531683156093057;-0.001941021525182684;0.020659879669633136;0.00690556642059087;-0.0034066823483121203;0.016070183658640155;-0.011096140063480834;0.02725913562253954;0.023613202681339845;0.014331469508170309;0.003327988853738554;0.004129075441800464;0.0055364101725237855;-0.008108469456005497;0.004395636729956074;-0.0029379258700268076;0.006913836459400321;0.011974440691579576;0.039472212322808994;0.0013866072205065865;0.0124679119814734;0.0010121473229659317;0.011446912058374838;0.003187761704872921;0.002058334849349622;0.008156276732710622;-0.012974515826370912;-0.00250304540401557;-0.007640427958561705;0.028158796595440218;0.03632677394242668;0.00685054254085043;0.005554225899947503;0.00672764229267649;0.009239214738220602;-0.013385523158283716;0.02892096708734438;0.011753996079190393;0.929964864615212;0.000468485002102179;0.0005546581463071795;0.0006889145694158553;0.06901975549789985;-0.00561086963516926;0.0038821141426552243;0.04085318888695341;0.01647036330720855;0.013144030255874834
2012-01-16;-0.002606226154577893;0.009130069604751571;0.02042537102914973;0.0128086741189351;0.004469038405055483;0.017403829698589095;0.00669611000041244;0.005710420284100637;0.02413344322136149;0.014405472944993163;0.002974688724242739;0.021989659917614212;0.03038314476619827;0.023034631586246298;0.0011361905153106596;0.011444761457732528;0.004376305128116489;0.0236770510137576;0.023248662150025964;0.019189473305369572;0.02785424719160059;-0.008353419470214405;0.018860170703429862;0.013466316433268215;0.012924685023865784;0.008872048055759797;0.014824545242775732;-0.00772539014027783;0.02529303830118537;0.008846475169733553;0.022940480579857717;0.0012806373380292852;0.01565420441295696;0.012827089314804236;0.015222512161435553;0.008640026812888817;0.0018916799968363087;0.015764025413845882;0.025900684348379797;0.007963401466432641;-0.9322319758332488;0.02406781124264449;-0.016214888531723294;0.038530584486878086;-0.004330195837463769;0.049084154621061374;0.008243595258144783;0.007412095911150007;0.012264423595519424;0.008975571169408312
2012-01-17;0.04159023162092077;0.03187994257486425;0.0073091387930147205;-0.0015167410836012384;0.002903812635144816;0.011391074313876431;-0.019251930964454437;-0.01332333801958386;0.0275819316090466;0.010810965819199813;0.012789198931633609;-0.026942666792900964;0.010533678558754414;0.005262400851175032;0.007272691340919363;-0.02188619970783572;-0.0038500223158786;0.0032787984689916718;-0.023961865253797742;-0.00423249519228346;0.003841644269450505;0.040045371522756126;0.05200462017825665;0.002592084262699709;-0.01455151988469732;-0.013657509413484994;-0.015690717594498364;0.011565858028432621;0.0024453363372990322;-0.014787761764199816;0.003261993470566344;0.007226470629782092;-0.005953626404469593;0.002203500590595949;-0.034581950527941566;0.0028634307089031976;0.003368906579312797;0.02502597321659439;0.0066068974208224295;0.002437510740113172;-0.003182407779713342;0.012723612757136116;0.013623337881407169;-0.00810169813087403;0.05291463452517391;-0.004632272455319915;0.009734151067887359;0.0038603034201007327;-0.05672155940353407;-0.020232988036533724
2012-01-18;0.03686344077177259;0.08810163100565044;0.013408839110255031;0.0002027573749934759;-0.013232360775541671;0.01247636764403798;0.013941183316349713;0.07913050552761555;-0.011231238557724944;0.04120663743627346;0.017442308962100854;0.08787979839491804;0.061401424974405275;0.01738942724483411;0.01803294565273404;-0.01169949209383948;0.001226632909785352;0.021053321364328248;0.017207302604314127;0.008941713528213692;0.01291292993169125;0.04722445753556498;0.12352225894604794;0.0210822858756222;0.04147284820908807;0.007963093519928372;-0.017262532807200866;0.007636959796037856;0.0945547597642878;0.04306537917082839;0.0456837389832262;0.018048645959563483;0.03135058537006242;0.006945619556892474;0.002603098346776429;0.010858530893522102;-0.010821092456864613;-0.015567704941554768;0.01663724396015104;-0.030695786555610814;0.005449518997750376;0.03997881123831454;0.03961280692525327;0.04041614444087916;0.006777230958469631;0.02470272862873896;-0.0008653916729018075;0.00871577910023419;-0.007275316847476547;0.011257416867125359
2012-01-19;-0.007264776058476762;0.02490462191931543;-0.009154917122683705;-0.008227080017295137;0.004885204630903696;0.011124108618031502;0.011541320471103634;0.01785137062717074;-0.015467927756396068;0.0052360505027638496;0.0028775116723728017;0.018026808045976343;0.02119636195077276;-0.0017659946755976235;-0.0036441706067555975;0.0002869859613339996;-0.018024718432616587;-0.01249768066971342;-0.012699836970499562;-0.014697177140518587;-0.009364311643911232;0.02474820693512201;0.04428946059365338;0.00038995042553078137;0.017041562776120126;-0.004770242787091491;0.002091478218279148;0.01426779231068884;0.0;0.0287805637379969;-0.0031161825773916127;0.0029076176916031154;0.0017345190719929235;-0.01578880849798742;-0.006520370337933178;0.00012831738540850025;0.005019361498932938;-0.012035325287182987;0.006762011964322015;-0.02114230262474968;0.010362608189404356;-0.02001092478324717;0.01573143914971524;0.03369127934659038;-0.0064192695362308575;-0.007544089444435952;-0.004337767270529221;0.0351354107932805;0.005430700200583547;0.0006231751864438677
2012-01-20;0.027243640330438256;0.04955773455606274;0.0068738606304531175;-0.0043944570747145705;-0.00019476647261876996;0.001996978854133444;-0.009838874296583013;0.02031589439863033;0.002936635292637671;0.005208899951422423;0.0009575474435129207;0.030785128112529408;0.01084688342228738;0.007721091391718262;0.005066459095339618;-0.02029051637837177;0.004447880956034395;0.002228787389400512;-0.036885339185050166;0.00375736167646366;-0.002867446871556416;0.008850044719257079;0.08199999760720676;-0.002146206432710903;0.0030678670347654355;0.004135523629000675;0.005265158907378774;-0.00166804351437877;0.06453885730541588;0.002981961882211994;0.002750086293987995;0.0;0.009391422022479223;-0.004451045667857894;-0.0017462119124945867;0.005001296686841393;-0.0031172494375204638;0.006726168720207894;0.019715443372481517;0.019467482993060812;0.018210991140908725;0.02015557145888248;0.0017523640370921414;0.028480523856101333;0.00677432022227331;0.008367477261595209;-0.002262859607463938;0.007348057320076215;-0.021399187661521858;0.0074286197089271045
2012-01-23;-0.030341571057668236;-0.04152560075800822;-0.005813370146443979;0.002352965507885437;0.012593326391996241;-0.01663116711878925;0.005936112187130141;-0.018477692671009214;-0.007653654414461605;-0.017530086113949732;0.0009565566071423133;-0.046994381429888966;-0.009170354212640706;-0.01989721201535479;-0.001264167834851101;0.003799430084316221;0.00672327821886749;-0.02666269624963968;0.021861475104978004;0.010445014686564232;-0.015569853175232828;-0.019883048127102888;-0.055457079452103264;-0.0058765183747360285;-0.009231086912233136;0.0006347191580909071;0.0008747803534926008;-0.00041732004688573374;-0.03562729086028811;-0.0083289808401474;-0.019037606133437787;-0.0012450935763333635;-0.010740336088195964;0.001485958077404817;-0.02208562605011231;-0.014559498466649818;-0.008862163788023111;0.012734040130766322;-0.019715443372481448;-0.0014679890830144769;-0.0030860114828174827;-0.01809216827615643;-0.004913814429582409;-0.014007545056827459;-0.060046916169686076;-0.002162611192776376;-0.00752201782930135;-0.0177869144496916;0.033876327226298845;-0.017426443380552232
2012-01-24;-0.007117474719073116;-0.014098976808025215;-0.00017668395401381875;-0.0228423711828479;-0.006179978221949151;-0.006104628113303434;0.0011618764916439686;0.01123940748055004;-0.0017746693698858836;0.002731044117381448;0.01187941156856742;-0.0068321870208973325;0.0;0.0019250494412353714;-0.0063452306397628255;-0.0014597324006244113;-0.003532949306016695;-0.0018724723602594933;-0.013059267383392302;-0.0022292274600717093;-0.0006918638486620145;0.010060808582239044;-0.026780929930776368;-0.007097857969504811;-0.004647471481813811;0.0;-0.008562045233143755;-0.013028265871092529;0.015424274817201175;0.00726500682388715;-0.0007467657594078305;0.005384295025903479;0.00997712833755757;-0.0026018462683339108;0.00044662393567553846;-0.0006490917171637026;0.013196226303607944;-0.006836584461850506;0.005346251325565696;-0.005260473584252532;0.02097069377355807;0.014905966875087788;0.007885633135234514;-0.007999487999054823;-0.02502757454688808;-0.0055825677656462964;0.003505621876947118;-0.011934844252847543;-0.002434138819727569;-0.003456850603681521
2012-01-25;0.043247548988025804;0.017293759023867813;0.00423224998784893;0.007914595218658237;-0.014242764105020038;0.0448363755377566;0.005789169888622885;0.00041899701642503565;0.0719489390322584;0.01962435613016979;0.024266257309668412;0.004104807976614757;0.011243084772403244;0.01635153450903959;0.01406361866142028;0.03106392497464117;0.014929628970047452;0.007882159544786212;0.02405121605564671;0.006426162295517439;0.02375709442251948;0.04099390319420365;0.00047602316269662224;0.017456604500358668;-0.0031105827464431067;0.006325131776968795;0.012706938293329587;0.033690188762761815;0.034270277397921926;0.004036900483476082;0.008738651023074782;0.020037487808009773;0.0194731683718773;0.018315295096374574;0.026433361678356384;0.007761984748375383;0.013691498418680831;0.02152298788124543;0.03591059806335573;-0.01402178338206963;0.009894803458099706;0.026904876204590082;0.019189792957867883;0.02380905995753735;0.023327861657298027;0.02244985077604451;0.003493234896194539;0.0347067315237385;0.05003121056042754;0.0031453981129971656
2012-01-26;0.015063512935927378;-0.016280019383798357;-0.011147798996151771;-0.012839621524478931;0.006463595457379566;-0.002866581971326986;-0.014909049151901513;-0.03307847011105065;0.0060422544619253;0.0065748265575723;-0.004621118686487418;-0.04277725614806824;-0.010406170350935221;-0.018552080935890787;0.0010978134586181387;-0.006535059099440248;-0.02793198120158776;-0.0043483414097887675;-0.013397238326373384;-0.012519436635006476;-0.014907045251108685;-0.002003307411145429;0.0028518389086750915;-0.006046118560900795;0.00466214103278151;0.0009453285720533898;0.00412754208977331;-0.016911227267316722;-0.026646447814180053;-0.009373760596246495;-0.023222043885893617;-0.007722034763272888;-0.023873904733829686;-0.01200835763472977;-0.007418717498045188;-0.011014102304715064;-0.02033575582487027;0.02650141000382685;-0.01869212166429748;-0.004503130600375595;0.006825824971957334;-0.02155224196498553;-0.0008568872667567709;-0.010079380577517793;0.016309233520282164;-0.032242696327257084;-0.017058155882655832;-0.04469202245843159;-0.003134511141896256;-0.00788227121070427
2012-01-27;-0.028622213293901987;-0.06812480296636607;-0.012713805542325408;-0.003895587036494693;-0.009021342185208434;-0.014456704037277928;-0.004698406073870866;-0.07381934764499565;-0.041655330942607136;-0.029294930210079437;-0.009306799257668237;-0.014354185391002324;-0.034478700105546045;-0.02664948467289;0.0006267524221861118;-0.02306913347457654;0.018297097015139426;-0.027133758730832996;-0.015779204206343784;-0.006883932978315126;-0.020315125358384242;-0.012647914842533107;-0.06672419190643628;-0.02115314527774919;-0.02353046001078245;-0.008858014262385078;0.003030714577019908;-0.008354179656362808;-0.058201052732186585;-0.01879710020389088;-0.01874229388971702;-0.012728714472480869;-0.005190772246423301;0.00393708867773235;-0.006592133661796362;-0.012191201483101832;-0.0077852919259838544;-0.02650141000382681;-0.02088139116527336;-0.011673195954812214;-0.011116029119464613;-0.027350791772117817;-0.018158417173123068;-0.021262622827349472;-0.03442729965206755;-0.019557703025089343;-0.008371254002633083;-0.023835062292685092;-0.043247461916995834;0.0031603092343077477
2012-01-30;0.006694758763416031;0.021672453609374996;0.017152434328010724;0.014762504536041297;0.011750946695341432;0.017063047494540733;0.010010845982622814;0.0060423568951940105;-0.0037178115221081;0.0178947895189056;0.011620064104307696;-0.00676997395970255;0.005183485537930805;0.0028239682569844732;-0.0072316484826833215;0.02761969376875091;-0.014360657510393875;0.012922563607916179;0.015297162527978822;0.014835088038040132;0.008960128911757924;-0.011713202357930495;0.03269160012170429;0.04416503177109414;0.009478546725554813;0.007281969806919537;-0.0016224033837506366;0.009185731150670885;0.0497267227061017;0.0013077046677116835;0.017984149833523082;0.02125996430162395;0.00806292673599347;-0.0015977924437672489;0.0109627035084163;0.014403865751647631;0.006287531457165806;0.019189317768089808;-0.004137046785997963;0.035248802217162006;-0.01559818961589601;0.008857389249366767;0.0024400787429100213;0.0001324866399056978;-0.02257784079466212;0.013677795368082777;0.014736076320988709;-0.0003536835778053593;0.05342788839088875;0.0094218288167134
2012-01-31;0.030315026247763745;0.0712684894284581;0.005300327993936528;0.013830534559847191;0.010651688511047136;0.029871978864274475;0.01660385904637349;0.04455919926027692;0.025460987229011498;0.030521891715693732;0.02509820072113444;0.045063332782148836;0.05572121575258655;0.01844146127487837;0.00785804199339969;0.029084817159834214;0.01857626216325872;0.015248533058628343;0.021455182109686628;0.006045503065819519;0.05093087756462157;0.040410488401494214;0.057485659644136725;0.03420121697580868;0.021773798849339325;-0.004109378313334687;0.008085876829191048;0.02665733251216144;0.01980275071197714;0.028769767382787657;0.017480035855825322;0.025560690684378475;0.0356845931550911;0.016950682857492058;0.007819258819132658;0.018930525018222732;0.01849497706521049;0.01956620389362057;0.04825633967264502;0.029982521179807414;0.006962660150959069;0.04286570497352018;0.005036414303266372;0.042077521583433336;0.05234590917101802;0.016190891849482206;0.01810578151902902;0.0379379389583944;0.05617315993111889;0.003738814186408217
2012-02-01;0.01038652670576504;0.004339167671340393;-0.0042380043497824964;-0.0008197993578158773;0.00019274087954013745;0.014047716107829341;-0.01459259622095459;0.007506071199036569;0.0008377914819510817;-0.005051800202257282;0.0004505526735703539;0.019747907032290204;0.016970085284744498;0.010465485221588496;0.0018766953625159336;0.003851459194805283;-0.004919885608072921;0.042611166263986144;0.000707188609191489;0.00588665390449536;0.01367456467061423;-0.0044837901393419855;0.04708889337324187;-0.0024046662029495727;0.010711875553927844;0.008830079448272216;0.0018237787929509465;-0.0008097422997638826;0.0029156507525186872;0.007590019698185566;0.0;-0.0031597206777304715;0.0016591458904229829;-0.0018154439723279848;-0.004771111167707653;0.0029297067259734647;-0.00536451436305007;-0.0064797230673640255;0.019415428237881185;-0.011679241738390793;-0.004346040282543787;0.013843528042728115;0.012394682688371777;-0.0002532111781692875;-0.012027933876513349;0.0073300168897627235;-0.0032028397308600425;0.056119647978904036;0.004126363681399926;0.009605192369186588
2012-02-02;0.05468683435155726;0.04634128049894931;-0.003900675282358318;0.005013720284695161;0.05908264718239524;0.021805453828856014;0.028050417896801072;0.03174872700594683;0.02589656524543604;0.015423637568790697;0.029296475572766382;0.009504848588107372;0.0190483496765952;0.017920652341805617;0.002185074897768552;0.016070113997994514;-0.0007049108404670496;0.007520492685087547;0.016131229644102713;0.002686738005654902;0.02629686941197724;0.0061926311821647;0.07002436389796153;0.020347029278407914;0.016603810424279688;0.02266122115572667;-0.0015015778463875432;0.020048819751465292;0.0016626761620992525;-0.0044204090144046365;0.013326020398885623;0.0226838200103906;0.009350049451602905;-0.005953431215547682;0.0030387604113443567;0.015398508803332562;0.028111052589367986;0.02022513510673812;0.035105931725254634;0.01574509713324531;0.01727177389498797;0.011048263257804943;0.016122397821278715;0.01590018248565674;0.005091893066929648;0.0247878619598926;0.016789319399312354;0.051905856417913135;0.027152980216831633;-0.000924634946702108
2012-02-03;-0.005886967608118995;-0.02704414372972656;-0.005165345663315378;-0.003169628274747813;-0.01132026456070913;0.0017046903992286356;-0.0044313186363104575;-0.005983788069995664;-0.002178070572029805;0.013493971564434848;0.0013113896966760758;-0.0031583834512536363;-0.0051232777659056105;-0.005261335367668992;-0.0010919574106028071;-0.0018931765281070426;-0.007608706458105205;-0.0023688981933800467;-0.011428563024163577;-0.0023197950947145608;-0.0005115606173083379;0.00367092214524467;-0.029290738152549206;-0.005640909302900213;-0.0029982238624722685;0.010685493214373872;0.009508115907770206;0.004752571366909689;0.004558017209511196;-0.018739946842871832;-0.018556787153437174;-0.005039687478352813;-0.00842951952098737;-0.0046415636524089286;-0.001301390878666097;-0.0023827589777334125;-0.009326854901603777;0.007796287110958574;0.026927050672938237;-0.0077393315812225956;-0.012925733612444092;-0.02151820979306436;0.009550140366698177;-0.006279406624398853;-0.014208812061231169;-0.021912029511580708;-0.0026322944432140088;-0.02326164625548216;0.013408887616772551;-0.002164718159837717
